,FIPS,2000_cand,2004_cand,2008_cand,2012_cand,2016_cand,2000_percent,2004_percent,2008_percent,2012_percent,2016_percent,party2000,party2004,party2008,party2012,party2016,Switch_2000_2004,Switch_2004_2008,Switch_2008_2012,Switch_2012_2016,county,state
795,22089.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5569967456996746,0.6186600662835088,0.6479899200692996,0.629100382899775,0.6345830788026878,republican,republican,republican,republican,republican,False,False,False,False,St. Charles,Louisiana
796,22099.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.4794012898257773,0.5299246407290571,0.5955385122876464,0.6154602288365509,0.6552621359223301,republican,republican,republican,republican,republican,False,False,False,False,St. Martin,Louisiana
797,22101.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5192572214580468,0.5674187009782321,0.5756014495917565,0.5873519458544839,0.6276609695327184,republican,republican,republican,republican,republican,False,False,False,False,St. Mary,Louisiana
798,22103.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.7068918160430873,0.7469679497375536,0.7583993132608239,0.7504118616144976,0.7308749758826935,republican,republican,republican,republican,republican,False,False,False,False,St. Tammany,Louisiana
799,22105.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.549616471538151,0.6213599145603418,0.6467635076745812,0.6305515080141321,0.6478746947496947,republican,republican,republican,republican,republican,False,False,False,False,Tangipahoa,Louisiana
800,22109.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5811588275391957,0.6496278404889831,0.6932075100756906,0.6967950686096219,0.726763258611263,republican,republican,republican,republican,republican,False,False,False,False,Terrebonne,Louisiana
801,22111.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6177887188269292,0.695745474902034,0.701048951048951,0.7023035482073193,0.731778960895906,republican,republican,republican,republican,republican,False,False,False,False,Union,Louisiana
802,22113.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5619518776703396,0.6137585532746823,0.7276205049732212,0.7567935326369712,0.7827325218476904,republican,republican,republican,republican,republican,False,False,False,False,Vermilion,Louisiana
803,22115.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6360020250235048,0.7244073806553286,0.7575623057898409,0.7783472133247918,0.8098959898995972,republican,republican,republican,republican,republican,False,False,False,False,Vernon,Louisiana
804,22117.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5319476520400308,0.6168936718793789,0.6558741408934707,0.6349496797804208,0.6740390809534035,republican,republican,republican,republican,republican,False,False,False,False,Washington,Louisiana
805,22119.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5511995318899942,0.600032522087918,0.6249042145593869,0.6190269331016507,0.6360980986497657,republican,republican,republican,republican,republican,False,False,False,False,Webster,Louisiana
806,22123.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6887700534759358,0.7430955692429962,0.8111088830960498,0.7977132805628848,0.8342088674091196,republican,republican,republican,republican,republican,False,False,False,False,West Carroll,Louisiana
807,22125.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.516872427983539,0.5619011115369873,0.5605197579209683,0.5637874329236628,0.5845835488877392,republican,republican,republican,republican,republican,False,False,False,False,West Feliciana,Louisiana
808,22127.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6332337682754284,0.6709697249116336,0.6839929119905493,0.6949801040710132,0.7231638418079096,republican,republican,republican,republican,republican,False,False,False,False,Winn,Louisiana
809,23021.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5234442523768367,0.5329753824333907,0.5072079711681153,0.5058626465661642,0.5887606186016119,republican,republican,republican,republican,republican,False,False,False,False,Piscataquis,Maine
810,24001.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.555762011300292,0.6357394071344833,0.6188218680653621,0.6442211055276382,0.6938735564689763,republican,republican,republican,republican,republican,False,False,False,False,Allegany,Maryland
811,24009.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5369388713681809,0.5849152499301161,0.5242072769366957,0.5262094116613208,0.5521430982112724,republican,republican,republican,republican,republican,False,False,False,False,Calvert,Maryland
812,24011.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5920464700625558,0.6512856639661853,0.6063701013769103,0.6062738638915924,0.6637851626160278,republican,republican,republican,republican,republican,False,False,False,False,Caroline,Maryland
813,24013.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6519437112468177,0.6966061324024247,0.6430273714016045,0.6484303600804241,0.6338189182126992,republican,republican,republican,republican,republican,False,False,False,False,Carroll,Maryland
814,24015.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5365701620723092,0.5987152943674683,0.5613733703581683,0.5839453860640301,0.637699087675893,republican,republican,republican,republican,republican,False,False,False,False,Cecil,Maryland
815,24019.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5132549157303371,0.5848264487592774,0.5347649600628519,0.5164465164465164,0.5525779967159278,republican,republican,republican,republican,republican,False,False,False,False,Dorchester,Maryland
816,24021.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5765245801604353,0.5958009424021313,0.4961955641897361,0.5020535371216326,0.4736109232397336,republican,republican,republican,republican,republican,False,False,False,False,Frederick,Maryland
817,24023.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.7052088221492258,0.7277314963152836,0.6916563082660038,0.7405183552481569,0.7691099850117764,republican,republican,republican,republican,republican,False,False,False,False,Garrett,Maryland
818,24025.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5782070353517675,0.6348467106663828,0.5819457398921286,0.5788700636740397,0.5824705248668383,republican,republican,republican,republican,republican,False,False,False,False,Harford,Maryland
819,24035.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5948332438398664,0.6648160044048821,0.6274485339987523,0.6357682417229187,0.640689213135769,republican,republican,republican,republican,republican,False,False,False,False,Queen Anne's,Maryland
820,24037.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5713704620182367,0.625725287477582,0.5563061541579409,0.5603253596520575,0.5750772440913285,republican,republican,republican,republican,republican,False,False,False,False,St. Mary's,Maryland
821,24041.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5825128003150847,0.5983884648006785,0.5408795749704841,0.5542304120435994,0.5217729771809468,republican,republican,republican,republican,republican,False,False,False,False,Talbot,Maryland
822,24043.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5887507899726143,0.6375552638850511,0.5546915584415585,0.5748386582742411,0.6212665363458654,republican,republican,republican,republican,republican,False,False,False,False,Washington,Maryland
823,24045.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.513854379619437,0.5865664080206917,0.5220289578057056,0.5150145531129463,0.5217289115566315,republican,republican,republican,republican,republican,False,False,False,False,Wicomico,Maryland
824,24047.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5176119115308631,0.608387173490824,0.5707233233379654,0.5817286652078775,0.6087079545856471,republican,republican,republican,republican,republican,False,False,False,False,Worcester,Maryland
825,26001.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5255961313990328,0.5499923442045629,0.5302180685358255,0.5850262123197904,0.6777992900935785,republican,republican,republican,republican,republican,False,False,False,False,Alcona,Michigan
826,26005.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6281214497337997,0.6311239727679151,0.543805061596628,0.5914783633288356,0.6127523034453088,republican,republican,republican,republican,republican,False,False,False,False,Allegan,Michigan
827,26009.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5892065699139654,0.6152434099419928,0.5418712099335836,0.6,0.6235458695332057,republican,republican,republican,republican,republican,False,False,False,False,Antrim,Michigan
828,26013.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5411140583554377,0.5366449511400652,0.5065861690450055,0.5346704871060172,0.6183381088825215,republican,republican,republican,republican,republican,False,False,False,False,Baraga,Michigan
829,26015.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5988416399939034,0.6156844608879493,0.537575658432848,0.5841400112233446,0.6331234132348578,republican,republican,republican,republican,republican,False,False,False,False,Barry,Michigan
830,26023.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5539504530190712,0.6002114988590194,0.521410992616899,0.585233568554266,0.6672705655890845,republican,republican,republican,republican,republican,False,False,False,False,Branch,Michigan
831,26029.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5620245054857052,0.5809463186929769,0.5085264843043085,0.5677785663591199,0.5945575433545822,republican,republican,republican,republican,republican,False,False,False,False,Charlevoix,Michigan
832,26031.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5401442498216692,0.5615323684021026,0.49780591324365153,0.547366839456089,0.6350936220011703,republican,republican,republican,republican,republican,False,False,False,False,Cheboygan,Michigan
833,26033.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.524313780130974,0.5532508491023775,0.49479291357433564,0.5318684142893858,0.5901915113871635,republican,republican,republican,republican,republican,False,False,False,False,Chippewa,Michigan
834,26039.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.52561282212445,0.5552176917760885,0.49609919197548064,0.5494570002935134,0.636177673874927,republican,republican,republican,republican,republican,False,False,False,False,Crawford,Michigan
835,26043.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5402119700748129,0.5708170344674883,0.5295620163774322,0.6001561280249805,0.6517280668439043,republican,republican,republican,republican,republican,False,False,False,False,Dickinson,Michigan
836,26047.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5847325130854463,0.5947501726916877,0.5131963193564384,0.5789711446157321,0.5646207850228699,republican,republican,republican,republican,republican,False,False,False,False,Emmet,Michigan
837,26055.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5848439666221978,0.594185014396744,0.5071717316807912,0.5528031833996542,0.5313729671053907,republican,republican,republican,republican,republican,False,False,False,False,Grand Traverse,Michigan
838,26059.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5999542150746867,0.6333597150771666,0.5487309892904298,0.6139790575916231,0.7068706118355065,republican,republican,republican,republican,republican,False,False,False,False,Hillsdale,Michigan
839,26061.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5553601575689364,0.5607848085294304,0.5072001001753068,0.536317235963879,0.5424347158218126,republican,republican,republican,republican,republican,False,False,False,False,Houghton,Michigan
840,26063.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.553650201926064,0.5537043398603,0.49220892909250075,0.5687160940325497,0.6717346233586731,republican,republican,republican,republican,republican,False,False,False,False,Huron,Michigan
841,26067.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.580517313308302,0.6018176551524368,0.5181741645008968,0.555684950118396,0.6194607879645491,republican,republican,republican,republican,republican,False,False,False,False,Ionia,Michigan
842,26079.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5609578040589868,0.6066825775656325,0.5326509001058948,0.5905530786841788,0.6924034869240349,republican,republican,republican,republican,republican,False,False,False,False,Kalkaska,Michigan
843,26083.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5510052122114668,0.5427380125086866,0.5361702127659574,0.5560344827586207,0.5676429567642957,republican,republican,republican,republican,republican,False,False,False,False,Keweenaw,Michigan
844,26087.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5465703389375303,0.5788841823906494,0.503306732507385,0.5504812710193668,0.6647854281477547,republican,republican,republican,republican,republican,False,False,False,False,Lapeer,Michigan
845,26093.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5914143756210666,0.6278935802521816,0.5579397418655533,0.6109907766151093,0.6204069295146695,republican,republican,republican,republican,republican,False,False,False,False,Livingston,Michigan
846,26095.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.583596214511041,0.6182396606574762,0.5437956204379562,0.6086286594761171,0.680884063590539,republican,republican,republican,republican,republican,False,False,False,False,Luce,Michigan
847,26097.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5480737018425461,0.561600242460979,0.5109443402126329,0.5569765535333662,0.6140724946695096,republican,republican,republican,republican,republican,False,False,False,False,Mackinac,Michigan
848,26107.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5471058695946862,0.5523007792503271,0.49496356622374627,0.5425412404659138,0.6002446411929171,republican,republican,republican,republican,republican,False,False,False,False,Mecosta,Michigan
849,26111.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5628214359185353,0.5631195840554593,0.5093692085935891,0.572855295301049,0.5610031524961182,republican,republican,republican,republican,republican,False,False,False,False,Midland,Michigan
850,26113.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6579433497536946,0.6811750437946369,0.5965029364655633,0.6638679379536075,0.7360940276069428,republican,republican,republican,republican,republican,False,False,False,False,Missaukee,Michigan
851,26117.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5543136570031435,0.5598862871250093,0.4913311892351484,0.5356061499744407,0.6353865233567589,republican,republican,republican,republican,republican,False,False,False,False,Montcalm,Michigan
852,26119.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5490117787981633,0.5932051051590869,0.5300373134328358,0.5796871906553158,0.6983429826312637,republican,republican,republican,republican,republican,False,False,False,False,Montmorency,Michigan
853,26123.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5828603569054559,0.5949372622742972,0.513395368967756,0.5799888257752118,0.6701855123674911,republican,republican,republican,republican,republican,False,False,False,False,Newaygo,Michigan
854,26133.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5720040281973817,0.589828387558098,0.5417195719209142,0.5974897840046701,0.6914883589405222,republican,republican,republican,republican,republican,False,False,False,False,Osceola,Michigan
855,26135.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5528557114228457,0.5828986164663189,0.5360443622920518,0.5710044532409698,0.6980112938865701,republican,republican,republican,republican,republican,False,False,False,False,Oscoda,Michigan
856,26137.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5814374107567825,0.6069716421548712,0.5351934051997463,0.5925456389452333,0.6592758015632477,republican,republican,republican,republican,republican,False,False,False,False,Otsego,Michigan
857,26139.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.7116067957214803,0.7155305768677658,0.6115155429007544,0.6663492351411815,0.6198032704191012,republican,republican,republican,republican,republican,False,False,False,False,Ottawa,Michigan
858,26149.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5859970940791863,0.6077895320733785,0.5013617617306046,0.5560173085986033,0.6265100812392137,republican,republican,republican,republican,republican,False,False,False,False,St. Joseph,Michigan
859,26151.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5906495744910051,0.6083899243847228,0.5294759284049779,0.5968207305786923,0.6985297937555197,republican,republican,republican,republican,republican,False,False,False,False,Sanilac,Michigan
860,26157.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5359808534804479,0.5430517326557979,0.49428016404057845,0.5476291197169557,0.6629710032563189,republican,republican,republican,republican,republican,False,False,False,False,Tuscola,Michigan
861,26165.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5557695270374364,0.5914248021108179,0.5122261844116148,0.5689086379855921,0.6536802196365538,republican,republican,republican,republican,republican,False,False,False,False,Wexford,Michigan
862,27003.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.475597277827756,0.5276906460767755,0.5013444990780578,0.5010591800069718,0.5024763401845411,republican,republican,republican,republican,republican,False,False,False,False,Anoka,Minnesota
863,27005.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5687574129630921,0.583001011844533,0.521721190686708,0.5618361616408253,0.631750087097898,republican,republican,republican,republican,republican,False,False,False,False,Becker,Minnesota
864,27009.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5140193184867186,0.5462902523933856,0.5345674543668235,0.5529843519037667,0.6417389570246286,republican,republican,republican,republican,republican,False,False,False,False,Benton,Minnesota
865,27015.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5742558828112825,0.6093046886340543,0.5474302496328928,0.5698901572259315,0.6319761956600625,republican,republican,republican,republican,republican,False,False,False,False,Brown,Minnesota
866,27019.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5936438137117729,0.6278214529519279,0.5667129601674618,0.5889525321839733,0.5216891697787992,republican,republican,republican,republican,republican,False,False,False,False,Carver,Minnesota
867,27021.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5248289560803354,0.5578252671275927,0.5310602808609799,0.5549222476922124,0.623913994624664,republican,republican,republican,republican,republican,False,False,False,False,Cass,Minnesota
868,27025.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.4974302997225633,0.5557324840764332,0.5387817778536086,0.5511701368839373,0.6100635172687574,republican,republican,republican,republican,republican,False,False,False,False,Chisago,Minnesota
869,27029.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5588389121338913,0.5590460903462509,0.5376672142689509,0.5620681439123183,0.6890459363957597,republican,republican,republican,republican,republican,False,False,False,False,Clearwater,Minnesota
870,27033.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5450574340721566,0.5584864185900456,0.5230284956925116,0.5656772432616854,0.6430693934626813,republican,republican,republican,republican,republican,False,False,False,False,Cottonwood,Minnesota
871,27035.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5345207622298066,0.5695632732150843,0.527996587515996,0.5559851088201604,0.6218123988616706,republican,republican,republican,republican,republican,False,False,False,False,Crow Wing,Minnesota
872,27039.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5233540372670807,0.5667815160113499,0.5353960638402037,0.5347148252154547,0.6126337525811901,republican,republican,republican,republican,republican,False,False,False,False,Dodge,Minnesota
873,27041.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5702412089508864,0.5806785169136836,0.5373840711349077,0.5671741516727915,0.6410833142070231,republican,republican,republican,republican,republican,False,False,False,False,Douglas,Minnesota
874,27043.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5147198480531814,0.5522405252851054,0.514720314033366,0.5320886814469078,0.6285752833243389,republican,republican,republican,republican,republican,False,False,False,False,Faribault,Minnesota
875,27049.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.48757694208563596,0.5128865979381443,0.49525101763907736,0.5033138250455409,0.545981257533927,republican,republican,republican,republican,republican,False,False,False,False,Goodhue,Minnesota
876,27057.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5520649120982003,0.5682539682539682,0.5634988829695824,0.5748263888888889,0.6311169056931769,republican,republican,republican,republican,republican,False,False,False,False,Hubbard,Minnesota
877,27059.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.513631187621408,0.5794024750168281,0.564703535630579,0.5774842953949646,0.6487913970308337,republican,republican,republican,republican,republican,False,False,False,False,Isanti,Minnesota
878,27063.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5099301213681501,0.523273922824018,0.5082696069713676,0.5605893186003683,0.6580962800875274,republican,republican,republican,republican,republican,False,False,False,False,Jackson,Minnesota
879,27065.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5109381882249303,0.5488603297769156,0.5270031768443346,0.531042944785276,0.6395988748929925,republican,republican,republican,republican,republican,False,False,False,False,Kanabec,Minnesota
880,27067.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5198859217008037,0.5482223991756054,0.5169673441424983,0.5236431399953413,0.5872221201543266,republican,republican,republican,republican,republican,False,False,False,False,Kandiyohi,Minnesota
881,27077.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5560128029263832,0.595,0.5525291828793775,0.5846016114592659,0.6868867082961642,republican,republican,republican,republican,republican,False,False,False,False,Lake of the Woods,Minnesota
882,27079.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.4977698483496878,0.5370216306156406,0.5087614098207742,0.5214599526867185,0.6133190835615523,republican,republican,republican,republican,republican,False,False,False,False,Le Sueur,Minnesota
883,27083.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5298111236835233,0.5683737078829006,0.4969310670443815,0.5322893122376493,0.5940237413016782,republican,republican,republican,republican,republican,False,False,False,False,Lyon,Minnesota
884,27085.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5704820059763545,0.6195416033021942,0.5776971990120343,0.596615102678812,0.646301908863721,republican,republican,republican,republican,republican,False,False,False,False,McLeod,Minnesota
885,27091.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5482595699546813,0.5712863220783924,0.5628603310396132,0.6069474835886215,0.670591586743899,republican,republican,republican,republican,republican,False,False,False,False,Martin,Minnesota
886,27093.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5172413793103449,0.5556996919085455,0.5370267038660821,0.565989847715736,0.6598273896759486,republican,republican,republican,republican,republican,False,False,False,False,Meeker,Minnesota
887,27095.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5094118794499171,0.5506314580941447,0.5204518606024808,0.530975479336949,0.6407006222631942,republican,republican,republican,republican,republican,False,False,False,False,Mille Lacs,Minnesota
888,27097.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5584928800163521,0.5787086764530374,0.5814370184554739,0.6078138087830561,0.7337913023731123,republican,republican,republican,republican,republican,False,False,False,False,Morrison,Minnesota
889,27105.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5371956717763751,0.5605171664493699,0.49563145353455124,0.5376760563380282,0.6138785912882299,republican,republican,republican,republican,republican,False,False,False,False,Nobles,Minnesota
890,27111.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5949633474799201,0.6132761514077941,0.5530333159971854,0.5955162614461635,0.6442769230769231,republican,republican,republican,republican,republican,False,False,False,False,Otter Tail,Minnesota
891,27117.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5502656313853699,0.6093004769475358,0.5523849198083732,0.6082651743435213,0.6942595673876872,republican,republican,republican,republican,republican,False,False,False,False,Pipestone,Minnesota
892,27127.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5922818791946308,0.6017938321661138,0.5518831667947732,0.5866495507060334,0.6749441597687558,republican,republican,republican,republican,republican,False,False,False,False,Redwood,Minnesota
893,27129.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.4969219404087663,0.5306024673613606,0.4862937922556853,0.5381322957198443,0.6429134893505127,republican,republican,republican,republican,republican,False,False,False,False,Renville,Minnesota
894,27133.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5532934131736527,0.599306492005394,0.5577889447236181,0.5798596780850186,0.6387683405662327,republican,republican,republican,republican,republican,False,False,False,False,Rock,Minnesota
895,27135.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6551772257884454,0.676905574516496,0.5763636363636364,0.5997007616974973,0.6984879548949257,republican,republican,republican,republican,republican,False,False,False,False,Roseau,Minnesota
896,27139.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.546982394446601,0.5945843434093571,0.5470416492879699,0.5628009546805868,0.5324341254714844,republican,republican,republican,republican,republican,False,False,False,False,Scott,Minnesota
897,27141.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5452570131344252,0.6074685193226227,0.5810180040008891,0.5987658302694102,0.6431456206118096,republican,republican,republican,republican,republican,False,False,False,False,Sherburne,Minnesota
898,27143.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5571915473755965,0.5873694804377909,0.5811877345064045,0.600511836212412,0.6679958837149472,republican,republican,republican,republican,republican,False,False,False,False,Sibley,Minnesota
899,27145.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5186311543632754,0.5520991836140625,0.5230585606176037,0.5481223798055481,0.5982636445873957,republican,republican,republican,republican,republican,False,False,False,False,Stearns,Minnesota
900,27147.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5118262168554711,0.5557100829098689,0.5122100122100122,0.5178309976992261,0.583867772042338,republican,republican,republican,republican,republican,False,False,False,False,Steele,Minnesota
901,27153.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5437252073566534,0.5686097920419191,0.541486497511626,0.5692620520206727,0.7074960393562911,republican,republican,republican,republican,republican,False,False,False,False,Todd,Minnesota
902,27157.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.49805336625201785,0.5171102661596958,0.4990330446481123,0.5142395647368868,0.5906862745098039,republican,republican,republican,republican,republican,False,False,False,False,Wabasha,Minnesota
903,27159.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5849263553744908,0.5941068659241505,0.5758125261542754,0.6100721543218967,0.6975771560426882,republican,republican,republican,republican,republican,False,False,False,False,Wadena,Minnesota
904,27161.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.51985559566787,0.5568367346938775,0.527002427184466,0.5248794500872063,0.618149797990262,republican,republican,republican,republican,republican,False,False,False,False,Waseca,Minnesota
905,27167.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.6148260211800303,0.6529628579529345,0.5231400117164616,0.5847299813780261,0.6447607510599637,republican,republican,republican,republican,republican,False,False,False,False,Wilkin,Minnesota
906,27171.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5502236775353964,0.6076527698458024,0.5760925920278142,0.5967028429869058,0.6215921169812405,republican,republican,republican,republican,republican,False,False,False,False,Wright,Minnesota
907,28003.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5739832251938598,0.6067978280798251,0.7194220653838471,0.7492245448415374,0.7994994250152202,republican,republican,republican,republican,republican,False,False,False,False,Alcorn,Mississippi
908,28005.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5738139825218477,0.5769284811015878,0.556648308418568,0.5728004152608357,0.6083687943262411,republican,republican,republican,republican,republican,False,False,False,False,Amite,Mississippi
909,28007.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.5863655374320368,0.6144745122718691,0.575529360401659,0.5637923449186097,0.5931443798449613,republican,republican,republican,republican,republican,False,False,False,False,Attala,Mississippi
910,28013.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.59881903438694,0.6469752013899858,0.6371416345742404,0.624221844934918,0.6863664790494058,republican,republican,republican,republican,republican,False,False,False,False,Calhoun,Mississippi
